ticker,total_investment,quantity,total_value,total_pnl
VIVK,125800,59814.75911185956,97498.05706711208,-28301.94293288792
BLIN,125800,90218.87125118767,97436.38482305659,-28363.615176943407
RLJ,125800,10825.838976036783,97432.55078433105,-28367.449215668952
AOUT,102200,8846.98405048898,73783.84833102072,-28416.151668979277
HTLD,125800,8070.12906241302,97325.75987906194,-28474.240120938062
VRNT,125800,3849.258186220977,97270.75612785465,-28529.24387214535
LUV,125800,3354.723411918866,97253.43094369267,-28546.56905630733
VLN,74300,23058.6937773538,45656.21411897021,-28643.78588102979
CXM,81200,6765.7684477659295,52434.70547018595,-28765.294529814048
DIS,125800,1084.7491135987998,97030.80490102105,-28769.195098978947
BBAI,86800,37176.64283810984,57995.56070018678,-28804.439299813217
RFIL,125800,25983.241936229315,96917.49291772635,-28882.507082273645
ATIF,125800,89553.14710540854,96896.5067053337,-28903.493294666303
HIHO,125800,53500.79437747671,96836.43476189284,-28963.565238107156
PEV,57000,63529.95274310855,27953.179055500554,-29046.820944499446
VPG,125800,3963.436232984951,96707.84257290186,-29092.157427098136
SBGI,125800,7378.430844914423,96657.44688302693,-29142.553116973068
CZR,125800,2613.56665917973,96519.01752110467,-29280.982478895326
MYE,125800,7121.739142306875,96499.56673662209,-29300.433263377912
KLTR,79300,40969.09183359983,49982.29320912691,-29317.70679087309
FTK,125800,20435.651929409636,96456.27281924308,-29343.72718075692
STKS,125800,28691.72142863902,96404.18099034575,-29395.819009654253
BPYPO,125800,6990.701666586045,96401.77571554745,-29398.224284452546
ARBK,74800,40424.7362822423,45275.704828871545,-29524.295171128455
ARTW,125800,53156.53963639197,96213.33370022787,-29586.66629977213
CVGW,125800,3236.9223529322,96201.33010652679,-29598.669893473212
BEKE,102800,5410.1618484531145,73199.48836490157,-29600.51163509843
ARKR,125800,7933.93037522481,96198.90579960082,-29601.09420039918
VRA,125800,19293.780870757604,96179.50021672432,-29620.499783275678
PIK,71300,17906.14431208274,41363.19233631333,-29936.807663686668
AMBC,125800,8754.815472502254,95777.67759550789,-30022.322404492108
PYCR,79300,3506.574632431744,49267.37425449203,-30032.62574550797
SYNA,125800,1319.5214109342428,95718.08435722791,-30081.915642772088
TIGR,125800,27614.908299287796,95547.58376896092,-30252.416231039082
ICMB,125800,31117.271889704818,95530.02262409178,-30269.977375908216
XP,119700,4771.322575848932,89366.86966151235,-30333.130338487652
CHTR,125800,280.1752745743147,95410.89039761297,-30389.109602387034
SMG,125800,1418.7693802535066,95383.87019715784,-30416.12980284216
CCU,125800,9170.38379427448,95280.29077091326,-30519.709229086744
CLB,125800,5641.10268267995,95278.22086740851,-30521.779132591488
HRL,125800,3005.308253823524,95178.11262787782,-30621.887372122175
EZFL,75400,10314.137916453372,44763.36013122018,-30636.63986877982
HYLN,118300,43372.09247709716,87611.62597647925,-30688.37402352075
HOFT,125800,6127.384003378618,95035.72729484928,-30764.272705150725
NOVA,125800,8552.410287452665,95017.27535736206,-30782.724642637942
EPOW,90500,55656.93961409759,59552.92830640708,-30947.071693592923
ROKU,125800,1273.1036690363533,94808.03178721886,-30991.96821278114
CNNE,125800,4937.6145689233745,94802.20349042975,-30997.796509570253
MEGL,53000,50202.764902262104,21938.608585458882,-31061.391414541118
MBLY,47300,1539.0234366914565,16221.306964018866,-31078.693035981134
PCQ,125800,9483.492616896485,94645.25197542852,-31154.748024571483
ENOV,125800,2174.0332205088057,94526.96343252945,-31273.036567470554
RAMP,125800,3666.7725184735377,94419.3923506936,-31380.607649306403
TUYA,87800,40824.89740894736,56338.35822967908,-31461.641770320923
GLBS,125800,53904.552683535374,94332.9671961869,-31467.032803813097
DV,85600,3069.833509160182,54029.07093226775,-31570.92906773225
CDZI,125800,29630.213879352228,94224.08211437026,-31575.917885629737
EDTK,104300,76546.65275345912,72719.31920327895,-31580.680796721048
IRDM,125800,3592.3484912954727,94191.37497509734,-31608.625024902663
FNWB,125800,8824.949114837089,94162.20772860192,-31637.79227139808
NVX,65700,21651.8536565427,33993.411376456956,-31706.588623543044
NTCT,125800,4778.068991998085,94080.18100420643,-31719.81899579357
LINK,125800,24746.7944006385,94037.8175424072,-31762.182457592804
KOPN,125800,103238.56202014975,93947.09414587531,-31852.905854124692
WFCF,125800,8616.631239792587,93835.11715962684,-31964.88284037316
EXFY,71400,16840.69391414286,39407.222313645936,-31992.777686354064
SQ,125800,1471.351609207304,93769.23738125016,-32030.76261874984
ARKO,125800,15218.292947681364,93744.68223558998,-32055.31776441002
PLTK,92000,8011.580061885797,59926.619015714525,-32073.380984285475
DRVN,92000,4357.747513057503,59919.02830454067,-32080.97169545933
EVEX,59000,9370.768622275355,26894.104873530905,-32105.895126469095
RXT,103400,28388.32838738137,71254.70398159504,-32145.29601840496
JZ,51500,23452.4927665917,19348.30625286265,-32151.69374713735
TWO,125800,6716.45434902974,93627.37080713817,-32172.62919286183
BZ,82000,4128.71375149346,49792.289575488365,-32207.710424511635
MBUU,125800,2482.1697940290796,93552.97612821453,-32247.023871785466
BMRC,125800,4651.666913320276,93545.02446602292,-32254.975533977078
ZIP,83100,5277.9126673470455,50773.51925586941,-32326.48074413059
ATNI,125800,3220.239299561463,93386.93968728243,-32413.06031271757
HTHT,125800,3242.7662753860786,93197.1020123856,-32602.8979876144
MRCY,125800,2509.036415518397,93160.5247881381,-32639.475211861907
GECC,125800,9037.202589749673,93083.18839813124,-32716.811601868758
KRNT,125800,3936.6221622155444,93061.74551205199,-32738.254487948012
FIGS,83000,9610.144218337293,50261.05444520299,-32738.945554797006
GOTU,125800,34070.832637599735,93013.37375049683,-32786.62624950317
SEAT,72900,10021.272364600256,40085.089458401024,-32814.910541598976
INUV,125800,337693.88122111035,92865.81934861773,-32934.18065138227
SLI,125800,76648.52570683329,92744.71902917749,-33055.28097082251
GLBZ,125800,16544.814339152974,92650.9587214202,-33149.041278579796
GCO,125800,3734.9251861622192,92551.4486776694,-33248.551322330604
PATH,85600,4319.644028917253,52267.69439771219,-33332.30560228781
NFGC,100700,24673.240200848202,67357.9462189203,-33342.053781079696
SCL,125800,1262.1140893740674,92386.7474905152,-33413.252509484795
LVLU,71300,25524.695455898538,37776.549761574766,-33523.450238425234
WU,125800,7735.985559316101,92212.94845725679,-33587.05154274321
WHR,125800,967.198173301871,92164.31481943166,-33635.68518056834
YUMC,125800,2662.17145513191,91978.02174373186,-33821.978256268136
ORGN,101200,44019.499501956736,67349.83297858582,-33850.16702141418
LAW,79300,8111.988505333674,45427.13485624907,-33872.86514375093
RC,125800,11918.58806978756,91892.31447272014,-33907.68552727986
IHS,73300,12458.269853665448,39243.55122715936,-34056.44877284064
CVV,125800,27631.32203685904,91735.98731778226,-34064.01268221774
ILPT,125800,18620.93697520983,91615.0113386971,-34184.988661302894
FGBI,125800,8663.599447212535,91574.24351311577,-34225.75648688423
CGNX,125800,2377.12227270175,91542.97473182357,-34257.025268176425
CAF,125800,8091.96402653804,91439.1950432995,-34360.80495670049
UGI,125800,3865.4687705091155,91418.33494798126,-34381.66505201874
ETWO,107000,16556.111578052038,72515.77060656453,-34484.22939343547
JRSH,125800,30411.111935928366,91233.3358077851,-34566.6641922149
MDRR,125800,7559.059306011227,91162.2584024029,-34637.741597597094
SNCY,88000,4690.331575883248,53235.265175494365,-34764.734824505635
CHN,125800,9520.217370989572,91013.2820615025,-34786.7179384975
BL,125800,1832.1623175259417,91003.49895672413,-34796.50104327587
NAII,125800,14792.768808817598,90997.7206568076,-34802.27934319239
MITK,125800,10997.682031153567,90950.8354319793,-34849.1645680207
BGSF,125800,12061.463076868382,90943.4311394793,-34856.568860520696
AXL,125800,16087.108696002604,90892.16566660095,-34907.83433339905
SACH,125800,34947.90992839328,90864.56248093012,-34935.43751906988
MRM,93300,15061.234282774534,58286.97495071597,-35013.02504928403
XNET,125800,58115.76696997919,90660.59314775668,-35139.40685224332
IAUX,85500,46603.80651701724,50332.11303839702,-35167.88696160298
TLS,95900,17954.266021235,60685.42120647698,-35214.57879352302
STBX,51800,115983.6900255004,16469.684522848056,-35330.31547715195
CNXC,95600,896.5297912566025,60255.766449558716,-35344.233550441284
MTW,125800,9484.344010847704,90385.79589078554,-35414.204109214465
SMRT,76800,23239.375757442096,41366.088183363056,-35433.911816636944
GIPR,74000,17990.764640003265,38500.238216913305,-35499.761783086695
GIGM,125800,68958.85385455814,90225.7667902768,-35574.2332097232
AG,125800,15062.42378044791,90073.29449437144,-35726.70550562856
KLXE,125800,16399.60805300295,90033.8444574138,-35766.1555425862
HUYA,125800,22582.229969290478,89877.27570849795,-35922.72429150205
BABA,125800,1064.8967813812874,89866.63873080543,-35933.361269194575
AAME,125800,52861.12557646617,89863.91600060738,-35936.08399939262
TOP,57500,13203.088438991275,21521.034092598547,-35978.96590740145
MGA,125800,2255.695116850263,89799.2256995348,-36000.7743004652
ONTF,90900,9177.134353102509,54787.490162582566,-36112.509837417434
FRZA,52500,75433.02500728199,16368.965878048835,-36131.03412195116
HI,125800,3332.131572157803,89667.66009832355,-36132.339901676445
AAL,125800,8166.018367144224,89662.87793313702,-36137.12206686298
SOND,88200,8578.610257483579,51986.37766947847,-36213.62233052153
DOCU,125800,1585.8567679412147,89569.18952737219,-36230.81047262781
SKYX,65100,33492.962098872864,28803.94788415133,-36296.052115848666
HLLY,95400,18457.436464619746,59063.79756690234,-36336.20243309766
FGI,66300,39317.05330939131,29959.59557789561,-36340.40442210439
EVC,125800,45405.93500019454,89449.69324945747,-36350.30675054253
GILT,125800,19570.35691338405,89436.53445363953,-36363.46554636047
PYPL,125800,1276.7276743900375,89422.00748315731,-36377.992516842685
UTSI,125800,30003.968344576148,89411.8262391172,-36388.1737608828
NKE,125800,1140.867821816389,89329.95392987556,-36470.046070124445
UUU,125800,73150.71903935529,89243.87932087231,-36556.12067912769
RGP,125800,8957.77778617935,89219.46709205842,-36580.53290794158
AMPX,50200,15832.171673827703,13615.667865972857,-36584.33213402714
ASAI,88600,6426.043432071167,51858.1685357415,-36741.8314642585
GAN,109800,40353.323758584236,73039.51369400175,-36760.486305998245
MLAB,125800,717.3435401058582,88907.56011204707,-36892.43988795293
OST,59900,81487.59256711343,22979.50153134542,-36920.49846865458
VIAV,125800,10500.542280097607,88729.58026400529,-37070.419735994714
HURC,125800,4818.053436120467,88652.18138667507,-37147.818613324926
BOC,125800,6109.904814713624,88593.61981334754,-37206.38018665246
APTV,125800,1290.2805463549014,88551.95035247551,-37248.04964752449
MITQ,80200,78982.43805332476,42887.46250713194,-37312.53749286806
EPAM,125800,435.3380784605637,88478.11345770844,-37321.886542291555
PGY,85600,3882.861727518769,48108.658137032326,-37491.341862967674
LASR,125800,8194.554396275442,88255.35459905582,-37544.64540094418
TG,125800,14562.296933866033,88101.89922742722,-37698.10077257278
OLO,88000,10521.603328401095,50293.26611727747,-37706.73388272253
ADNT,125800,4345.261755251371,88078.45776804828,-37721.542231951724
VLRS,125800,13264.713913907504,88077.69861731546,-37722.30138268454
SHFS,77100,68982.7932140592,39320.19163861036,-37779.80836138964
PRA,125800,6731.730585575346,87916.40427236058,-37883.59572763942
ATSG,125800,5772.840089849371,87804.89798682531,-37995.10201317469
EGBN,125800,4142.96327966783,87789.3941087424,-38010.6058912576
REAL,125800,34693.78303223573,87775.27007895931,-38024.72992104069
ALB,125800,987.2971479730155,87770.71796129698,-38029.28203870302
PL,85300,22598.31041165243,47230.466820725036,-38069.533179274964
STNE,125800,7237.209261891134,87714.97542588766,-38085.024574112336
ELLO,125800,6694.106105494504,87692.79253557682,-38107.207464423176
BIRD,71900,2522.6629187297526,33778.45734787897,-38121.54265212103
ROG,125800,845.929058215642,87663.62597947344,-38136.374020526564
UA,125800,12667.47878102102,87658.9541311174,-38141.045868882604
VERI,125800,25187.072896777216,87651.01416119,-38148.98583881
WALD,84100,11080.000102131578,45871.19894348512,-38228.80105651488
AUBN,125800,4862.461523310333,87524.307419586,-38275.692580414005
WHLRP,125800,38894.3272934354,87512.23641022966,-38287.763589770344
IVAC,125800,25366.965965219737,87493.20275576896,-38306.79724423104
BRLT,74800,18262.611784856665,36342.5976260306,-38457.4023739694
ALTI,85200,11176.776502392233,46718.92386137869,-38481.07613862131
WAFU,125800,47935.08262042605,87241.85288347056,-38558.147116529435
JCTCF,125800,19428.63251997526,87234.55556782785,-38565.44443217215
NA,54800,55405.3119703115,16178.350857557154,-38621.649142442846
FMC,125800,1390.1017281946488,87131.57674746597,-38668.423252534034
TOMZ,125800,113152.55464953402,87127.4649219275,-38672.5350780725
SID,125800,41095.29534674196,87122.02143210963,-38677.97856789037
WOW,125800,16136.67871236823,86976.6961051857,-38823.30389481429
PT,125800,85042.0777683291,86742.91770164677,-39057.08229835323
LU,97300,26911.00128758732,58127.765090978384,-39172.234909021616
SNOW,100500,540.6221342842229,61225.45670768824,-39274.54329231176
TOUR,125800,108114.62327936478,86491.69991231857,-39308.30008768143
FPAY,125800,85625.53781449977,86481.79237605601,-39318.20762394399
MYTE,91800,13474.050963505611,52414.05966152102,-39385.94033847898
SNDL,125800,41338.83826187691,86398.16841918179,-39401.83158081821
NXDT,125800,13999.977046597367,86099.86017171566,-39700.139828284344
ALLT,125800,28583.75352796713,86037.09784658514,-39762.90215341486
CFFN,125800,14882.251078221576,86019.41435454125,-39780.58564545875
GROY,88600,38087.06491646543,48751.442003396085,-39848.557996603915
BILI,125800,5580.651484781662,85942.03073678799,-39857.96926321201
IVR,125800,9786.064058026,85921.63981630726,-39878.36018369274
JFBR,51500,53877.4500075758,11513.61087650725,-39986.38912349275
USIO,125800,58760.55604649338,85790.41406941766,-40009.58593058234
ATHM,125800,3164.3951177680315,85755.1088986346,-40044.8911013654
PSNY,83700,27548.865068492254,43527.207990486786,-40172.792009513214
MERC,125800,13212.301386658992,85615.71323755491,-40184.28676244509
HFRO,125800,14035.070127838537,85613.92644132649,-40186.07355867351
SSBI,125800,10363.283198457117,85600.72159122307,-40199.278408776925
EDUC,125800,39307.15157348451,85493.05279801776,-40306.94720198224
TPVG,125800,11210.702267042276,85313.44574898195,-40486.55425101805
UIS,125800,15911.220243473654,84965.91852800884,-40834.08147199116
ULCC,86900,10435.890621538358,46022.27604859362,-40877.72395140638
MP,106500,4722.688340074743,65550.91470070621,-40949.08529929379
NIO,125800,16230.60580777411,84723.75891126425,-41076.241088735755
JKS,125800,4382.288794576754,84709.64206482656,-41090.35793517344
DOMA,91700,8236.483867403169,50572.00984616622,-41127.99015383378
UAA,125800,11516.749276967688,84648.10608738971,-41151.89391261029
MFH,125800,70501.08115576537,84608.34362229396,-41191.65637770604
CIM,125800,5385.6773439969675,84501.27526739227,-41298.724732607734
LYT,56500,7512.605196363578,14950.084412409307,-41549.915587590694
XELB,125800,119419.8947208435,84202.96775627798,-41597.03224372202
GYRO,125800,10780.273416108637,84086.13470182134,-41713.86529817866
ELBM,92600,80723.45647382893,50855.777193592796,-41744.222806407204
BRID,125800,9320.480958143118,83884.32862328806,-41915.671376711936
RGTI,85500,52370.52779721067,43462.30239737133,-42037.69760262867
MTA,125800,25690.411351551833,83750.74076105612,-42049.25923894388
RPAY,125800,10548.211799543913,83647.31775966266,-42152.68224033734
BNRG,57900,15478.579680825113,15633.365330018125,-42266.634669981875
YSG,95900,16197.346391748984,53613.21562986954,-42286.78437013046
NTIP,125800,54225.14872005612,83506.72696036115,-42293.27303963885
SHEN,125800,5525.0374529508845,83483.31401721679,-42316.68598278321
COUR,87000,5677.011495754994,44564.5397002747,-42435.4602997253
CLIR,125800,108185.16080273651,83302.57175463894,-42497.428245361065
CRGO,70900,18858.758165062318,28288.137247593477,-42611.86275240652
OPAL,83300,11896.185855129437,40625.474241463555,-42674.525758536445
OKTA,125800,1127.0823245130632,83122.3214328384,-42677.678567161594
KSS,125800,4205.668539095133,83061.95364712889,-42738.04635287111
NEWT,125800,7446.9092710717605,83033.03553167969,-42766.96446832031
VAC,125800,1148.3291999652868,83001.23317172189,-42798.76682827811
FATBP,105000,6412.2578294097575,62198.899722233524,-42801.100277766476
GPRK,125800,10977.163191717003,82987.35310126223,-42812.646898737774
SONO,125800,7225.64481519447,82950.39917079482,-42849.600829205185
LSPD,100800,4615.69313752368,57926.949756295784,-42873.050243704216
BAK,125800,12621.351818209136,82922.28361223266,-42877.716387767345
TACT,125800,19222.09508198456,82847.22870345635,-42952.77129654365
DLO,82600,4614.775204688245,39594.770904145735,-43005.229095854265
PERI,125800,10155.488383765736,82767.22645367937,-43032.77354632063
FIVE,125800,870.92308905618,82685.4402012708,-43114.5597987292
CTOS,125800,22711.006967170702,82668.0677429808,-43131.9322570192
EM,86900,85808.65063835224,43762.411007224575,-43137.588992775425
RENT,72400,2885.5838544592634,29230.964775901204,-43169.0352240988
LPL,125800,21294.021343303008,82620.80524892302,-43179.19475107698
QS,102600,10132.87303022405,59378.63730999744,-43221.36269000256
MNTK,91700,10890.479369653305,48462.631117763114,-43237.368882236886
TITN,125800,6117.541328332556,82525.63111901209,-43274.36888098791
SAFE,125800,3173.9023850704134,82521.46201183075,-43278.53798816925
ODV,125800,38198.55891254178,82508.89052969887,-43291.10947030113
OP,70100,16961.449980923404,26799.09169776544,-43300.90830223456
VICR,125800,2213.096289896003,82437.8367986261,-43362.1632013739
BMTX,125800,26154.72979969367,82387.40136334446,-43412.598636655544
UPWK,125800,8397.515348290475,82379.62909046724,-43420.370909532765
BIDU,125800,981.8826934637002,82360.3176309138,-43439.68236908619
JBLU,125800,13772.127036843254,82357.31994300513,-43442.68005699487
AMPS,91100,14013.162132058691,47644.75258539883,-43455.24741460117
NVTS,72900,12437.112792588785,29351.584885804477,-43548.41511419552
ZM,125800,1235.8353934749678,82195.41466004933,-43604.585339950674
VRME,125800,60288.7748365598,81992.73464015918,-43807.26535984082
SGA,125800,5614.229382937883,81967.75113255164,-43832.24886744836
PD,125800,4673.527230412463,81926.93555818695,-43873.064441813054
PRAA,125800,4023.3270481048503,81874.70696371117,-43925.29303628883
XPEV,101800,6624.1168862716695,57828.537384871604,-43971.462615128396
TLYS,125800,16591.03060123579,81793.77801605329,-44006.221983946714
OTLY,83500,44873.30711479504,39488.510047047035,-44011.489952952965
SSTK,125800,2463.090888240271,81552.94081298674,-44247.05918701326
AMLI,125800,219666.3845744969,81496.22689647174,-44303.77310352826
SSL,125800,11629.562071856139,81406.93450299297,-44393.06549700703
ZD,125800,1678.0248267019188,81400.98152680113,-44399.01847319887
FURY,125800,193773.4097169604,81384.82954016842,-44415.170459831585
SAM,125800,301.45434068797954,81362.5247117544,-44437.475288245594
DTC,72300,18307.502874918457,27827.404020688147,-44472.59597931185
TDF,125800,10637.076544538495,81267.26338007116,-44532.73661992884
APPN,125800,2519.5675934029723,81256.05488724586,-44543.94511275414
LITB,125800,18259.539098086992,81072.35464032546,-44727.64535967454
QBTS,94400,48695.67593406927,49669.58852395435,-44730.41147604565
SVRE,57300,73332.93386446255,12539.931970566038,-44760.06802943396
TELL,125800,88016.74972452587,80975.4112155018,-44824.588784498206
GT,125800,10314.145441414394,80966.04073146943,-44833.95926853057
GPRE,125800,6546.935745297316,80920.12356416282,-44879.876435837185
UCL,107300,47954.55079390789,62340.91374542908,-44959.08625457092
PZZA,125800,1642.2364405076141,80830.87960646792,-44969.12039353208
MSN,125800,179315.86186753423,80692.13570277876,-45107.86429722124
EWCZ,78200,4809.868845915606,32995.700925167825,-45204.299074832175
ZVIA,79200,32707.736648519054,33688.967812198774,-45511.032187801226
BYFC,125800,12727.674013296095,80184.34871137656,-45615.65128862344
SHYF,125800,6413.643932408667,80170.54915510834,-45629.45084489166
ISDR,125800,7513.337319242673,80167.30976954148,-45632.690230458524
SPT,119500,2713.920822074593,73764.36877221035,-45735.63122778965
GVP,125800,19890.759660024247,79960.85345391135,-45839.146546088654
AAMC,62500,11618.467884111285,16614.408464866247,-45885.59153513375
CTRN,125800,4994.434071547421,79910.94514475873,-45889.054855241266
GETY,100200,15446.451910676251,54217.04605916479,-45982.95394083521
SLDP,83700,28519.615955017605,37645.89455653663,-46054.10544346337
OPEN,106700,26956.347326836905,60382.21826919043,-46317.78173080957
TURN,125800,23548.35040076098,79397.97418708462,-46402.02581291538
SCKT,125800,67722.48690783657,79235.30677583495,-46564.69322416505
FVRR,125800,3166.8415034043,79012.69792604561,-46787.302073954386
LUXH,52400,80461.30017943202,5559.875839521232,-46840.124160478765
ASTI,51700,1698.6830559410855,4858.233361792561,-46841.76663820744
HOUS,125800,15875.141718457478,78899.45100999638,-46900.54899000362
FRGE,91100,31774.307399899335,44166.286831324964,-46933.713168675036
NXPL,125800,55721.607675471896,78851.64582059026,-46948.35417940974
EGAN,125800,14695.383639245762,78767.25826840267,-47032.74173159733
HNRA,61300,13562.507829596412,14240.632574365463,-47059.36742563454
TGL,52600,8313.445915214097,5412.053481084054,-47187.946518915945
ANGI,125800,30119.271147409905,78611.29453510257,-47188.70546489743
W,125800,1659.373414139311,78521.54945067162,-47278.45054932838
DAIO,125800,32990.557256417094,78517.53004574234,-47282.469954257656
EVTV,125800,43138.80460027733,78512.6266352251,-47287.3733647749
DAN,125800,8252.290582787307,78479.28533110672,-47320.714668893284
PENN,125800,4179.277547422169,78403.2477462006,-47396.752253799394
POWW,125800,50212.38856090887,78331.32328184192,-47468.67671815808
OUST,98800,8275.035061943272,51305.215805710606,-47494.784194289394
QRTEB,125800,21181.577698101562,78160.02291801437,-47639.977081985635
ARBE,97300,26046.394333178512,49488.14861204474,-47811.85138795526
KSCP,66100,1783.0131804105108,18186.734100104433,-47913.26589989557
BAND,125800,4668.100908530674,77537.15893987718,-48262.841060122824
PUK,125800,4671.922390901,77413.752591472,-48386.247408528
CPTN,87400,12762.457039226852,38925.493361080524,-48474.506638919476
VSTA,103700,21739.77396394484,55219.02503911333,-48480.97496088667
DQ,125800,4957.8221555568725,77292.44816163527,-48507.55183836473
ASAN,99500,4316.834056917117,50938.64269499273,-48561.35730500727
BGS,125800,8756.86582390386,77147.99158312014,-48652.008416879864
CSTE,125800,16518.72263195199,77142.43595149432,-48657.56404850568
CCRD,125800,5018.8037092388395,77139.01243664447,-48660.987563355535
INDO,119100,26569.119383473168,70408.16890003257,-48691.83109996743
GEVO,125800,81518.15186754082,77034.65293176282,-48765.347068237184
MNRO,125800,3055.7584220599647,76974.55628364158,-48825.44371635842
BAER,88000,13186.565841506348,39164.10092654453,-48835.89907345547
AMST,99800,21393.119959839918,50915.62795266729,-48884.37204733271
NGVT,125800,2110.1241515238157,76808.52233526083,-48991.47766473917
TTGT,125800,3167.7871303314387,76787.15931418513,-49012.84068581487
BAOS,90600,18141.837939542802,41544.80818949682,-49055.19181050318
GROV,84000,25129.448966352396,34929.93370375018,-49070.06629624982
LCID,100300,13134.994367455945,51226.47928572886,-49073.52071427114
MVIS,125800,78287.12085418616,76721.37993031077,-49078.620069689234
BCAN,57600,1039.1565699559278,8521.083675435222,-49078.91632456478
CNFR,125800,68479.33949840485,76696.86056474836,-49103.139435251636
LBRDK,125800,1244.943155288006,76526.65727525973,-49273.34272474027
ECVT,125800,11680.935205781174,76510.12782582827,-49289.87217417173
LBRDA,125800,1256.6750179076378,76456.10828125407,-49343.89171874593
NWL,125800,10108.369163575022,76419.27029822164,-49380.72970177836
NCRA,92600,49105.55157443076,43212.88515134555,-49387.11484865445
PAYC,125800,454.42970517741776,76407.81035116914,-49392.189648830856
IH,98800,32503.953395992594,49406.00854194503,-49393.99145805497
TWLO,125800,1287.644706778758,76395.9628109316,-49404.037189068404
PRLB,125800,2569.651104842964,76344.3319722986,-49455.668027701395
TBNK,125800,8109.194242669679,76226.42278768287,-49573.577212317134
SIDU,69100,6901.626970042505,19462.587594786557,-49637.41240521344
NAPA,87800,6588.616208891466,38148.08759814583,-49651.91240185417
BLDE,122200,23168.07912015884,72516.0902974734,-49683.909702526595
DLTR,125800,1097.5860778620345,76106.6146194732,-49693.3853805268
LILM,95700,59515.32706800467,46005.34793708409,-49694.65206291591
AQN,125800,14058.90006142738,76058.64718710422,-49741.352812895784
LODE,125800,223630.09708056162,76034.2338071545,-49765.766192845505
ZH,87300,11368.765932973738,37516.92703670833,-49783.07296329167
AP,125800,38948.62197588054,75949.81471018207,-49850.185289817935
FLWS,125800,9900.846349526666,75939.49225624416,-49860.507743755836
RVSN,61700,25858.63690988109,11713.962754452954,-49986.03724554705
TCX,125800,3293.8353370427576,75758.21275198343,-50041.78724801657
RPD,125800,2235.5598151678423,75718.40855189932,-50081.59144810068
UFI,125800,11425.617368100324,75637.585669266,-50162.414330734
ALTG,125800,11956.370861190055,75564.26589516822,-50235.734104831776
ETSY,125800,1393.629428902461,75527.74647406692,-50272.253525933076
SQFT,99000,74458.2365064648,48472.313669922376,-50527.686330077624
JACK,125800,1734.2871518911697,75233.37850145747,-50566.62149854253
WTI,125800,38322.75193997318,75112.5952642444,-50687.4047357556
JD,125800,2822.988881253298,75091.50531822252,-50708.494681777476
FEAM,62900,24250.72928746267,12173.865477869223,-50726.13452213078
SRI,125800,6105.64332283252,74977.29837400069,-50822.70162599931
RMAX,125800,6700.04062595006,74973.45179293223,-50826.54820706777
FSP,125800,43331.71037605323,74963.85977705888,-50836.14022294112
ONDS,94900,54265.69222964772,44009.47582897454,-50890.52417102546
DXYN,125800,110139.95046875827,74895.16710653793,-50904.832893462066
EDBL,59300,8646.933198865598,8257.821060605378,-51042.178939394624
QH,105200,51566.61195783655,54144.940096840706,-51055.059903159294
CUBA,125800,33366.31779633644,74740.55218199964,-51059.447818000364
DFLI,76900,46090.84735819474,25695.647621971853,-51204.35237802815
NYMT,125800,11444.412074041145,74503.1252214259,-51296.8747785741
DATS,77600,22795.077257794608,26214.338302986806,-51385.661697013194
AVAL,125800,36439.79922497607,74337.18902888316,-51462.810971116836
NEP,125800,2903.391571748622,73833.24855561226,-51966.751444387744
CHMI,125800,21079.539614504763,73778.38865076668,-52021.611349233324
GNS,60900,11209.66507460599,8878.05469098128,-52021.945309018716
LITM,70700,49085.25337601617,18652.396048829418,-52047.60395117058
TRIP,125800,5496.783932753271,73656.90260203717,-52143.09739796283
MTCH,125800,2091.5942828718185,73540.45466662118,-52259.54533337882
CPSH,125800,54873.351235035196,73530.29248654286,-52269.707513457135
WBX,85800,25575.222216945032,33503.53964077204,-52296.46035922796
LTBR,125800,28474.137128164657,73463.27161826055,-52336.72838173945
PET,74600,28852.924968788368,22130.194015144694,-52469.80598485531
LYFT,125800,6412.649579614514,73168.33072490893,-52631.66927509107
LX,125800,42049.84100522548,73166.72375011086,-52633.27624988914
CVGI,125800,21710.7171287184,73165.1142391866,-52634.8857608134
BILL,119600,1287.1174512243208,66955.85040188477,-52644.149598115226
LEDS,125800,52234.47442628407,73128.26295143078,-52671.73704856922
IDN,125800,36528.86738133304,73057.73476266608,-52742.26523733392
AZ,92600,58202.12815798665,39752.05516932819,-52847.94483067181
XRX,125800,7123.66920539935,72946.37103281086,-52853.62896718914
U,100300,2421.718334449545,47441.462541391484,-52858.537458608516
LOCL,85800,14062.954560436592,32907.31246438855,-52892.68753561145
CISO,66900,30591.850194477345,13980.475152311878,-52919.524847688124
MYPS,93800,25033.477379402408,40804.568009057,-52995.431990943
VRAR,80600,32673.13618624371,27412.76082402504,-53187.23917597496
USNA,125800,1881.660584562158,72594.46879783149,-53205.53120216851
KIRK,125800,43193.88242264812,72565.72020443955,-53234.27979556045
SNAP,125800,7644.638842326396,72547.62086395852,-53252.379136041476
HUDI,91700,19121.348720252798,38433.91074535273,-53266.08925464727
VNET,125800,24900.788068549373,72461.29541673046,-53338.704583269544
RGF,71700,44435.83630022104,18351.999841086184,-53348.00015891381
FWRD,125800,2093.5566122721025,72227.70312338753,-53572.29687661247
ECX,87000,20052.42593658799,33357.20957021646,-53642.79042978354
LANV,88200,20318.201814009117,34540.94405266286,-53659.05594733714
